Filter_1,Filter_1_1,Filter_1_2,Year,Batch,Number,Individual_Total,Individual_Treat,Phase,Species,Treatment,Treatment_Name,Resting_seconds,Active_seconds,vid_length,Resting_prop,Active_prop,Resting_entries,Active_entries,Resting_first_entry_time,Active_first_entry_time,Active_per_period,Diff_Activity,Change_Activity
2,0,0,22,3,3728,349,29,2,RT,Arg.2,Treat(Arg.2)Stim,293.341,6.66,300.001,0.9778,0.0222,4,3,0,78.32,2.22,-49.753,-0.881942
2,0,0,22,3,3729,349,29,3,RT,Arg.2,Treat(Arg.2)Post,298.472,1.528,300,0.995,0.005,2,1,0,187.3,1.528,-54.885,-0.972914
2,0,0,22,3,3730,350,30,1,RT,Arg.2,Treat(Arg.2)Pre,281.8,18.201,300.001,0.939,0.061,12,11,0,97.342,1.654636,NA,NA
2,0,0,22,3,3731,350,30,2,RT,Arg.2,Treat(Arg.2)Stim,300.001,0,300.001,1,0,1,0,0,NA,0,-18.201,-1
2,0,0,22,3,3732,350,30,3,RT,Arg.2,Treat(Arg.2)Post,292.062,7.938,300,0.974,0.026,3,2,0,196.301,3.969,-10.263,-0.56387
2,0,0,22,4,3733,351,31,1,RT,Arg.2,Treat(Arg.2)Pre,296.609,3.392,300.001,0.989,0.011,3,3,0,253.425,1.130667,NA,NA
2,0,0,22,4,3734,351,31,2,RT,Arg.2,Treat(Arg.2)Stim,290.321,9.68,300.001,0.967733,0.032267,2,1,0,17.04,9.68,6.288,1.853774
2,0,0,22,4,3735,351,31,3,RT,Arg.2,Treat(Arg.2)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-3.392,-1
2,0,0,22,4,3736,352,32,1,RT,Arg.2,Treat(Arg.2)Pre,291.552,8.449,300.001,0.972,0.028,7,6,0,98.78,1.408167,NA,NA
2,0,0,22,4,3737,352,32,2,RT,Arg.2,Treat(Arg.2)Stim,300.001,0,300.001,1,0,1,0,0,NA,0,-8.449,-1
2,0,0,22,4,3738,352,32,3,RT,Arg.2,Treat(Arg.2)Post,300,0,300,1,0,1,0,0,NA,0,-8.449,-1
2,0,0,22,4,3739,353,33,1,RT,Arg.2,Treat(Arg.2)Pre,287.701,12.3,300.001,0.959,0.041,6,5,0,2.545,2.46,NA,NA
2,0,0,22,4,3740,353,33,2,RT,Arg.2,Treat(Arg.2)Stim,300.001,0,300.001,1,0,1,0,0,NA,0,-12.3,-1
2,0,0,22,4,3741,353,33,3,RT,Arg.2,Treat(Arg.2)Post,300,0,300,1,0,1,0,0,NA,0,-12.3,-1
2,0,0,22,4,3742,354,34,1,RT,Arg.2,Treat(Arg.2)Pre,253.399,46.602,300.001,0.845,0.155,16,15,0,72.604,3.1068,NA,NA
2,0,0,22,4,3743,354,34,2,RT,Arg.2,Treat(Arg.2)Stim,285.662,14.339,300.001,0.952203,0.047797,8,7,0,1.78,2.048429,-32.263,-0.692309
2,0,0,22,4,3744,354,34,3,RT,Arg.2,Treat(Arg.2)Post,300,0,300,1,0,1,0,0,NA,0,-46.602,-1
2,0,0,22,4,3745,355,35,1,RT,Arg.2,Treat(Arg.2)Pre,255.225,44.776,300.001,0.851,0.149,6,5,0,14.481,8.9552,NA,NA
2,0,0,22,4,3746,355,35,2,RT,Arg.2,Treat(Arg.2)Stim,264.836,35.165,300.001,0.882784,0.117216,6,6,3.42,0,5.860833,-9.611,-0.214646
2,0,0,22,4,3747,355,35,3,RT,Arg.2,Treat(Arg.2)Post,300,0,300,1,0,1,0,0,NA,0,-44.776,-1
2,0,0,22,4,3748,356,36,1,RT,Arg.2,Treat(Arg.2)Pre,282.385,17.616,300.001,0.941,0.059,8,7,0,15.949,2.516571,NA,NA
2,0,0,22,4,3749,356,36,2,RT,Arg.2,Treat(Arg.2)Stim,300.001,0,300.001,1,0,1,0,0,NA,0,-17.616,-1
2,0,0,22,4,3750,356,36,3,RT,Arg.2,Treat(Arg.2)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-17.616,-1
2,0,0,22,4,3751,357,37,1,RT,Arg.2,Treat(Arg.2)Pre,238.805,61.196,300.001,0.796,0.204,30,29,0,15.181,2.110207,NA,NA
2,0,0,22,4,3752,357,37,2,RT,Arg.2,Treat(Arg.2)Stim,300.001,0,300.001,1,0,1,0,0,NA,0,-61.196,-1
2,0,0,22,4,3753,357,37,3,RT,Arg.2,Treat(Arg.2)Post,297.685,2.316,300.001,0.992,0.008,3,2,0,167.985,1.158,-58.88,-0.962154
2,0,0,22,4,3754,358,38,1,RT,Arg.2,Treat(Arg.2)Pre,262.54,37.461,300.001,0.875,0.125,19,18,0,95.881,2.081167,NA,NA
2,0,0,22,4,3755,358,38,2,RT,Arg.2,Treat(Arg.2)Stim,300,0,300,1,0,1,0,0,NA,0,-37.461,-1
2,0,0,22,4,3756,358,38,3,RT,Arg.2,Treat(Arg.2)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-37.461,-1
2,0,0,22,4,3757,359,39,1,RT,Arg.2,Treat(Arg.2)Pre,295.648,4.353,300.001,0.985,0.015,4,3,0,181.22,1.451,NA,NA
2,0,0,22,4,3758,359,39,2,RT,Arg.2,Treat(Arg.2)Stim,297.166,2.835,300.001,0.99055,0.00945,3,2,0,1.179,1.4175,-1.518,-0.348725
2,0,0,22,4,3759,359,39,3,RT,Arg.2,Treat(Arg.2)Post,297.42,2.581,300.001,0.991,0.009,2,1,0,228.9,2.581,-1.772,-0.407076
2,0,0,22,4,3760,360,40,1,RT,Arg.2,Treat(Arg.2)Pre,297.685,2.316,300.001,0.992,0.008,2,1,0,148.124,2.316,NA,NA
2,0,0,22,4,3761,360,40,2,RT,Arg.2,Treat(Arg.2)Stim,300,0,300,1,0,1,0,0,NA,0,-2.316,-1
2,0,0,22,4,3762,360,40,3,RT,Arg.2,Treat(Arg.2)Post,287.725,12.276,300.001,0.959,0.041,7,6,0,181.086,2.046,9.96,4.300518
2,0,0,22,1,3763,361,1,1,RT,Arg.02,Treat(Arg.02)Pre,283.134,16.867,300.001,0.944,0.056,9,8,0,71.579,2.108375,NA,NA
2,0,0,22,1,3764,361,1,2,RT,Arg.02,Treat(Arg.02)Stim,281.542,18.458,300,0.938473,0.061527,9,8,0,3.419,2.30725,1.591,0.094326
2,0,0,22,1,3765,361,1,3,RT,Arg.02,Treat(Arg.02)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-16.867,-1
2,0,0,22,1,3766,362,2,1,RT,Arg.02,Treat(Arg.02)Pre,276.116,23.885,300.001,0.92,0.08,11,11,2.161,0,2.171364,NA,NA
2,0,0,22,1,3767,362,2,2,RT,Arg.02,Treat(Arg.02)Stim,292.586,7.415,300.001,0.975283,0.024717,7,6,0,4.828,1.235833,-16.47,-0.689554
2,0,0,22,1,3768,362,2,3,RT,Arg.02,Treat(Arg.02)Post,281.586,18.415,300.001,0.939,0.061,9,8,0,100.319,2.301875,-5.47,-0.229014
2,0,0,22,1,3769,363,3,1,RT,Arg.02,Treat(Arg.02)Pre,278.353,21.648,300.001,0.928,0.072,6,5,0,162.64,4.3296,NA,NA
2,0,0,22,1,3770,363,3,2,RT,Arg.02,Treat(Arg.02)Stim,293.341,6.66,300.001,0.9778,0.0222,2,1,0,33.48,6.66,-14.988,-0.69235
2,0,0,22,1,3771,363,3,3,RT,Arg.02,Treat(Arg.02)Post,300,0,300,1,0,1,0,0,NA,0,-21.648,-1
2,0,0,22,1,3772,364,4,1,RT,Arg.02,Treat(Arg.02)Pre,234.706,65.295,300.001,0.782,0.218,20,20,0,101.56,3.26475,NA,NA
2,0,0,22,1,3773,364,4,2,RT,Arg.02,Treat(Arg.02)Stim,298.981,1.02,300.001,0.9966,0.0034,2,1,0,55.54,1.02,-64.275,-0.984379
2,0,0,22,1,3774,364,4,3,RT,Arg.02,Treat(Arg.02)Post,300,0,300,1,0,1,0,0,NA,0,-65.295,-1
2,0,0,22,1,3775,365,5,1,RT,Arg.02,Treat(Arg.02)Pre,287.201,12.8,300.001,0.957,0.043,9,8,0,22.12,1.6,NA,NA
2,0,0,22,1,3776,365,5,2,RT,Arg.02,Treat(Arg.02)Stim,287.406,12.595,300.001,0.958017,0.041983,11,10,0,8.141,1.2595,-0.205,-0.016016
2,0,0,22,1,3777,365,5,3,RT,Arg.02,Treat(Arg.02)Post,300,0,300,1,0,1,0,0,NA,0,-12.8,-1
2,0,0,22,1,3778,366,6,1,RT,Arg.02,Treat(Arg.02)Pre,300,0,300,1,0,1,0,0,NA,0,NA,NA
2,0,0,22,1,3779,366,6,2,RT,Arg.02,Treat(Arg.02)Stim,298.721,1.28,300.001,0.995733,0.004267,2,1,0,8.78,1.28,1.28,NA
2,0,0,22,1,3780,366,6,3,RT,Arg.02,Treat(Arg.02)Post,300,0,300,1,0,1,0,0,NA,0,0,NA
2,0,0,22,1,3781,367,7,1,RT,Arg.02,Treat(Arg.02)Pre,279.863,20.138,300.001,0.933,0.067,13,12,0,7.56,1.678167,NA,NA
2,0,0,22,1,3782,367,7,2,RT,Arg.02,Treat(Arg.02)Stim,294.38,5.621,300.001,0.981263,0.018737,2,1,0,3.58,5.621,-14.517,-0.720876
2,0,0,22,1,3783,367,7,3,RT,Arg.02,Treat(Arg.02)Post,300,0,300,1,0,1,0,0,NA,0,-20.138,-1
2,0,0,22,1,3784,368,8,1,RT,Arg.02,Treat(Arg.02)Pre,275.035,24.966,300.001,0.917,0.083,16,15,0,98.659,1.6644,NA,NA
2,0,0,22,1,3785,368,8,2,RT,Arg.02,Treat(Arg.02)Stim,290.796,9.205,300.001,0.969317,0.030683,7,6,0,26.079,1.534167,-15.761,-0.631299
2,0,0,22,1,3786,368,8,3,RT,Arg.02,Treat(Arg.02)Post,300,0,300,1,0,1,0,0,NA,0,-24.966,-1
2,0,0,22,1,3787,369,9,1,RT,Arg.02,Treat(Arg.02)Pre,289.806,10.195,300.001,0.966,0.034,5,4,0,79.801,2.54875,NA,NA
2,0,0,22,1,3788,369,9,2,RT,Arg.02,Treat(Arg.02)Stim,281.905,18.096,300.001,0.93968,0.06032,7,6,0,30.54,3.016,7.901,0.774988
2,0,0,22,1,3789,369,9,3,RT,Arg.02,Treat(Arg.02)Post,284.642,15.359,300.001,0.949,0.051,5,4,0,95.601,3.83975,5.164,0.506523
2,0,0,22,1,3790,370,10,1,RT,Arg.02,Treat(Arg.02)Pre,293.09,6.911,300.001,0.977,0.023,9,8,0,27.7,0.863875,NA,NA
2,0,0,22,1,3791,370,10,2,RT,Arg.02,Treat(Arg.02)Stim,297.685,2.316,300.001,0.99228,0.00772,3,2,0,131.164,1.158,-4.595,-0.664882
2,0,0,22,1,3792,370,10,3,RT,Arg.02,Treat(Arg.02)Post,295.642,4.359,300.001,0.985,0.015,3,2,0,120.7,2.1795,-2.552,-0.369266
2,0,0,22,2,3793,371,11,1,RT,Arg.02,Treat(Arg.02)Pre,298.976,1.025,300.001,0.997,0.003,2,1,0,229.339,1.025,NA,NA
2,0,0,22,2,3794,371,11,2,RT,Arg.02,Treat(Arg.02)Stim,294.121,5.88,300.001,0.9804,0.0196,6,5,0,53.724,1.176,4.855,4.736585
2,0,0,22,2,3795,371,11,3,RT,Arg.02,Treat(Arg.02)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-1.025,-1
2,0,0,22,2,3796,372,12,1,RT,Arg.02,Treat(Arg.02)Pre,257.603,42.398,300.001,0.859,0.141,14,13,0,78.22,3.261385,NA,NA
2,0,0,22,2,3797,372,12,2,RT,Arg.02,Treat(Arg.02)Stim,293.841,6.16,300.001,0.979467,0.020533,4,3,0,0.479,2.053333,-36.238,-0.85471
2,0,0,22,2,3798,372,12,3,RT,Arg.02,Treat(Arg.02)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-42.398,-1
2,0,0,22,2,3799,373,13,1,RT,Arg.02,Treat(Arg.02)Pre,283.129,16.872,300.001,0.944,0.056,7,6,0,56.739,2.812,NA,NA
2,0,0,22,2,3800,373,13,2,RT,Arg.02,Treat(Arg.02)Stim,289.832,10.169,300.001,0.966103,0.033897,8,7,0,12.443,1.452714,-6.703,-0.397285
2,0,0,22,2,3801,373,13,3,RT,Arg.02,Treat(Arg.02)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-16.872,-1
2,0,0,22,2,3802,374,14,1,RT,Arg.02,Treat(Arg.02)Pre,256.212,43.789,300.001,0.854,0.146,20,19,0,17.5,2.304684,NA,NA
2,0,0,22,2,3803,374,14,2,RT,Arg.02,Treat(Arg.02)Stim,271.36,28.64,300,0.904533,0.095467,10,9,0,7.54,3.182222,-15.149,-0.345954
2,0,0,22,2,3804,374,14,3,RT,Arg.02,Treat(Arg.02)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-43.789,-1
2,0,0,22,2,3805,375,15,1,RT,Arg.02,Treat(Arg.02)Pre,275.938,24.063,300.001,0.92,0.08,15,14,0,16.701,1.718786,NA,NA
2,0,0,22,2,3806,375,15,2,RT,Arg.02,Treat(Arg.02)Stim,274.46,25.541,300.001,0.914864,0.085136,19,19,0,102.921,1.344263,1.478,0.061422
2,0,0,22,2,3807,375,15,3,RT,Arg.02,Treat(Arg.02)Post,284.627,15.373,300,0.949,0.051,10,9,0,9.52,1.708111,-8.69,-0.361135
2,0,0,22,2,3808,376,16,1,RT,Arg.02,Treat(Arg.02)Pre,283.148,16.853,300.001,0.944,0.056,11,10,0,105.06,1.6853,NA,NA
2,0,0,22,2,3809,376,16,2,RT,Arg.02,Treat(Arg.02)Stim,296.142,3.859,300.001,0.987137,0.012863,5,4,0,4.422,0.96475,-12.994,-0.77102
2,0,0,22,2,3810,376,16,3,RT,Arg.02,Treat(Arg.02)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-16.853,-1
2,0,0,22,2,3811,377,17,1,RT,Arg.02,Treat(Arg.02)Pre,293.85,6.151,300.001,0.979,0.021,4,3,0,61.821,2.050333,NA,NA
2,0,0,22,2,3812,377,17,2,RT,Arg.02,Treat(Arg.02)Stim,295.641,4.36,300.001,0.985467,0.014533,6,5,0,41.84,0.872,-1.791,-0.291172
2,0,0,22,2,3813,377,17,3,RT,Arg.02,Treat(Arg.02)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-6.151,-1
2,0,0,22,2,3814,378,18,1,RT,Arg.02,Treat(Arg.02)Pre,290.007,9.994,300.001,0.967,0.033,8,7,0,54.84,1.427714,NA,NA
2,0,0,22,2,3815,378,18,2,RT,Arg.02,Treat(Arg.02)Stim,297.18,2.821,300.001,0.990597,0.009403,3,2,0,54.641,1.4105,-7.173,-0.717731
2,0,0,22,2,3816,378,18,3,RT,Arg.02,Treat(Arg.02)Post,294.877,5.123,300,0.983,0.017,3,2,0,159.2,2.5615,-4.871,-0.487392
2,0,0,22,2,3817,379,19,1,RT,Arg.02,Treat(Arg.02)Pre,289.548,10.453,300.001,0.965,0.035,10,9,0,6.22,1.161444,NA,NA
2,0,0,22,2,3818,379,19,2,RT,Arg.02,Treat(Arg.02)Stim,279.206,20.795,300.001,0.930684,0.069316,14,13,0,7.281,1.599615,10.342,0.989381
2,0,0,22,2,3819,379,19,3,RT,Arg.02,Treat(Arg.02)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-10.453,-1
2,0,0,22,2,3820,380,20,1,RT,Arg.02,Treat(Arg.02)Pre,283.707,16.294,300.001,0.946,0.054,9,9,0,27.721,1.810444,NA,NA
2,0,0,22,2,3821,380,20,2,RT,Arg.02,Treat(Arg.02)Stim,293.099,6.902,300.001,0.976993,0.023007,5,4,0,89.34,1.7255,-9.392,-0.576408
2,0,0,22,2,3822,380,20,3,RT,Arg.02,Treat(Arg.02)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-16.294,-1
2,0,0,22,3,3823,381,21,1,RT,Arg.02,Treat(Arg.02)Pre,277.816,22.185,300.001,0.926,0.074,3,2,0,80.86,11.0925,NA,NA
2,0,0,22,3,3824,381,21,2,RT,Arg.02,Treat(Arg.02)Stim,300.001,0,300.001,1,0,1,0,0,NA,0,-22.185,-1
2,0,0,22,3,3825,381,21,3,RT,Arg.02,Treat(Arg.02)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-22.185,-1
2,0,0,22,3,3826,382,22,1,RT,Arg.02,Treat(Arg.02)Pre,263.246,36.755,300.001,0.877,0.123,15,15,0,8.781,2.450333,NA,NA
2,0,0,22,3,3827,382,22,2,RT,Arg.02,Treat(Arg.02)Stim,281.812,18.189,300.001,0.93937,0.06063,11,10,0,4.221,1.8189,-18.566,-0.505129
2,0,0,22,3,3828,382,22,3,RT,Arg.02,Treat(Arg.02)Post,297.441,2.56,300.001,0.991,0.009,2,1,0,143.621,2.56,-34.195,-0.93035
2,0,0,22,3,3829,383,23,1,RT,Arg.02,Treat(Arg.02)Pre,226.127,73.874,300.001,0.754,0.246,49,49,1.7,0,1.507633,NA,NA
2,0,0,22,3,3830,383,23,2,RT,Arg.02,Treat(Arg.02)Stim,300.001,0,300.001,1,0,1,0,0,NA,0,-73.874,-1
2,0,0,22,3,3831,383,23,3,RT,Arg.02,Treat(Arg.02)Post,300,0,300,1,0,1,0,0,NA,0,-73.874,-1
2,0,0,22,3,3832,384,24,1,RT,Arg.02,Treat(Arg.02)Pre,275.976,24.025,300.001,0.92,0.08,18,17,0,46.864,1.413235,NA,NA
2,0,0,22,3,3833,384,24,2,RT,Arg.02,Treat(Arg.02)Stim,300.001,0,300.001,1,0,1,0,0,NA,0,-24.025,-1
2,0,0,22,3,3834,384,24,3,RT,Arg.02,Treat(Arg.02)Post,296.92,3.081,300.001,0.99,0.01,2,1,0,254.58,3.081,-20.944,-0.871759
2,0,0,22,3,3835,385,25,1,RT,Arg.02,Treat(Arg.02)Pre,256.323,43.678,300.001,0.854,0.146,24,23,0,30.82,1.899043,NA,NA
2,0,0,22,3,3836,385,25,2,RT,Arg.02,Treat(Arg.02)Stim,276.13,23.869,299.999,0.920436,0.079564,17,16,0,15.985,1.491813,-19.809,-0.453524
2,0,0,22,3,3837,385,25,3,RT,Arg.02,Treat(Arg.02)Post,297.997,2.004,300.001,0.993,0.007,3,2,0,22.221,1.002,-41.674,-0.954119
2,0,0,22,3,3838,386,26,1,RT,Arg.02,Treat(Arg.02)Pre,282.982,17.019,300.001,0.943,0.057,14,13,0,16.1,1.309154,NA,NA
2,0,0,22,3,3839,386,26,2,RT,Arg.02,Treat(Arg.02)Stim,285.492,14.509,300.001,0.951637,0.048363,8,7,0,57.265,2.072714,-2.51,-0.147482
2,0,0,22,3,3840,386,26,3,RT,Arg.02,Treat(Arg.02)Post,300,0,300,1,0,1,0,0,NA,0,-17.019,-1
2,0,0,22,3,3841,387,27,1,RT,Arg.02,Treat(Arg.02)Pre,295.653,4.348,300.001,0.986,0.014,5,4,0,38.941,1.087,NA,NA
2,0,0,22,3,3842,387,27,2,RT,Arg.02,Treat(Arg.02)Stim,296.148,3.853,300.001,0.987157,0.012843,5,4,0,52.486,0.96325,-0.495,-0.113845
2,0,0,22,3,3843,387,27,3,RT,Arg.02,Treat(Arg.02)Post,300,0,300,1,0,1,0,0,NA,0,-4.348,-1
2,0,0,22,3,3844,388,28,1,RT,Arg.02,Treat(Arg.02)Pre,294.35,5.651,300.001,0.981,0.019,6,5,0,48.381,1.1302,NA,NA
2,0,0,22,3,3845,388,28,2,RT,Arg.02,Treat(Arg.02)Stim,294.357,5.644,300.001,0.981187,0.018813,5,4,0,45.723,1.411,-0.007,-0.001239
2,0,0,22,3,3846,388,28,3,RT,Arg.02,Treat(Arg.02)Post,299.056,0.944,300,0.997,0.003,2,1,0,100.059,0.944,-4.707,-0.83295
2,0,0,22,3,3847,389,29,1,RT,Arg.02,Treat(Arg.02)Pre,284.901,15.1,300.001,0.95,0.05,6,5,0,53.98,3.02,NA,NA
2,0,0,22,3,3848,389,29,2,RT,Arg.02,Treat(Arg.02)Stim,300.001,0,300.001,1,0,1,0,0,NA,0,-15.1,-1
2,0,0,22,3,3849,389,29,3,RT,Arg.02,Treat(Arg.02)Post,300,0,300,1,0,1,0,0,NA,0,-15.1,-1
2,0,0,22,3,3850,390,30,1,RT,Arg.02,Treat(Arg.02)Pre,272.346,27.655,300.001,0.908,0.092,24,23,0,26.741,1.202391,NA,NA
2,0,0,22,3,3851,390,30,2,RT,Arg.02,Treat(Arg.02)Stim,288.48,11.521,300.001,0.961597,0.038403,8,7,0,9.542,1.645857,-16.134,-0.583403
2,0,0,22,3,3852,390,30,3,RT,Arg.02,Treat(Arg.02)Post,299.464,0.536,300,0.998,0.002,2,1,0,244.465,0.536,-27.119,-0.980618
2,0,0,22,4,3853,391,31,1,RT,Arg.02,Treat(Arg.02)Pre,294.952,5.048,300,0.983,0.017,2,1,0,294.941,5.048,NA,NA
2,0,0,22,4,3854,391,31,2,RT,Arg.02,Treat(Arg.02)Stim,294.637,5.364,300.001,0.98212,0.01788,2,1,0,62.14,5.364,0.316,0.062599
2,0,0,22,4,3855,391,31,3,RT,Arg.02,Treat(Arg.02)Post,300,0,300,1,0,1,0,0,NA,0,-5.048,-1
2,0,0,22,4,3856,392,32,1,RT,Arg.02,Treat(Arg.02)Pre,278.481,21.52,300.001,0.928,0.072,10,9,0,26.121,2.391111,NA,NA
2,0,0,22,4,3857,392,32,2,RT,Arg.02,Treat(Arg.02)Stim,288.3,11.701,300.001,0.960997,0.039003,9,8,0,3.02,1.462625,-9.819,-0.456273
2,0,0,22,4,3858,392,32,3,RT,Arg.02,Treat(Arg.02)Post,294.61,5.39,300,0.982,0.018,3,2,0,230.239,2.695,-16.13,-0.749535
2,0,0,22,4,3859,393,33,1,RT,Arg.02,Treat(Arg.02)Pre,298.037,1.964,300.001,0.993,0.007,2,1,0,295.344,1.964,NA,NA
2,0,0,22,4,3860,393,33,2,RT,Arg.02,Treat(Arg.02)Stim,300.001,0,300.001,1,0,1,0,0,NA,0,-1.964,-1
2,0,0,22,4,3861,393,33,3,RT,Arg.02,Treat(Arg.02)Post,264.915,35.085,300,0.883,0.117,9,8,0,169.775,4.385625,33.121,16.864053
2,0,0,22,4,3862,394,34,1,RT,Arg.02,Treat(Arg.02)Pre,277.365,22.636,300.001,0.925,0.075,14,13,0,17.681,1.741231,NA,NA
2,0,0,22,4,3863,394,34,2,RT,Arg.02,Treat(Arg.02)Stim,298.98,1.021,300.001,0.996597,0.003403,2,1,0,79.76,1.021,-21.615,-0.954895
2,0,0,22,4,3864,394,34,3,RT,Arg.02,Treat(Arg.02)Post,300.001,0,300.001,1,0,1,0,0,NA,0,-22.636,-1
2,0,0,22,4,3865,395,35,1,RT,Arg.02,Treat(Arg.02)Pre,295.391,4.61,300.001,0.985,0.015,3,2,0,16.966,2.305,NA,NA
2,0,0,22,4,3866,395,35,2,RT,Arg.02,Treat(Arg.02)Stim,296.677,3.324,300.001,0.98892,0.01108,3,2,0,78.981,1.662,-1.286,-0.278959
2,0,0,22,4,3867,395,35,3,RT,Arg.02,Treat(Arg.02)Post,300,0,300,1,0,1,0,0,NA,0,-4.61,-1
2,0,0,22,4,3868,396,36,1,RT,Arg.02,Treat(Arg.02)Pre,275.802,24.199,300.001,0.919,0.081,12,11,0,52.282,2.199909,NA,NA
2,0,0,22,4,3869,396,36,2,RT,Arg.02,Treat(Arg.02)Stim,295.637,4.364,300.001,0.985453,0.014547,5,4,0,18.48,1.091,-19.835,-0.819662
2,0,0,22,4,3870,396,36,3,RT,Arg.02,Treat(Arg.02)Post,300,0,300,1,0,1,0,0,NA,0,-24.199,-1
2,0,0,22,4,3871,397,37,1,RT,Arg.02,Treat(Arg.02)Pre,252.067,47.934,300.001,0.84,0.16,21,20,0,62.022,2.3967,NA,NA
2,0,0,22,4,3872,397,37,2,RT,Arg.02,Treat(Arg.02)Stim,292.678,7.323,300.001,0.97559,0.02441,3,3,1.721,0,2.441,-40.611,-0.847227
2,0,0,22,4,3873,397,37,3,RT,Arg.02,Treat(Arg.02)Post,232.207,67.793,300,0.774,0.226,26,25,0,8.121,2.71172,19.859,0.414299
2,0,0,22,4,3874,398,38,1,RT,Arg.02,Treat(Arg.02)Pre,291.269,8.732,300.001,0.971,0.029,7,6,0,76.561,1.455333,NA,NA
2,0,0,22,4,3875,398,38,2,RT,Arg.02,Treat(Arg.02)Stim,300,0,300,1,0,1,0,0,NA,0,-8.732,-1
2,0,0,22,4,3876,398,38,3,RT,Arg.02,Treat(Arg.02)Post,300,0,300,1,0,1,0,0,NA,0,-8.732,-1
2,0,0,22,4,3877,399,39,1,RT,Arg.02,Treat(Arg.02)Pre,242.19,57.811,300.001,0.807,0.193,32,32,1.461,0,1.806594,NA,NA
2,0,0,22,4,3878,399,39,2,RT,Arg.02,Treat(Arg.02)Stim,282.858,17.142,300,0.94286,0.05714,11,10,0,19.999,1.7142,-40.669,-0.703482
2,0,0,22,4,3879,399,39,3,RT,Arg.02,Treat(Arg.02)Post,298.72,1.28,300,0.996,0.004,2,1,0,95.281,1.28,-56.531,-0.977859
2,0,0,22,4,3880,400,40,1,RT,Arg.02,Treat(Arg.02)Pre,248.532,51.469,300.001,0.828,0.172,22,22,1.041,0,2.3395,NA,NA
2,0,0,22,4,3881,400,40,2,RT,Arg.02,Treat(Arg.02)Stim,269.824,30.177,300.001,0.89941,0.10059,19,18,0,46.239,1.6765,-21.292,-0.413686
2,0,0,22,4,3882,400,40,3,RT,Arg.02,Treat(Arg.02)Post,300,0,300,1,0,1,0,0,NA,0,-51.469,-1
2,0,0,22,1,3883,401,1,1,RT,Arg.002,Treat(Arg.002)Pre,287.174,12.827,300.001,0.957,0.043,8,7,0,9.941,1.832429,NA,NA
2,0,0,22,1,3884,401,1,2,RT,Arg.002,Treat(Arg.002)Stim,294.363,5.637,300,0.98121,0.01879,4,3,0,17.759,1.879,-7.19,-0.560536
2,0,0,22,1,3885,401,1,3,RT,Arg.002,Treat(Arg.002)Post,298.72,1.28,300,0.996,0.004,2,1,0,228.059,1.28,-11.547,-0.90021
2,0,0,22,1,3886,402,2,1,RT,Arg.002,Treat(Arg.002)Pre,273.343,26.658,300.001,0.911,0.089,14,13,0,23.44,2.050615,NA,NA
2,0,0,22,1,3887,402,2,2,RT,Arg.002,Treat(Arg.002)Stim,292.58,7.421,300.001,0.975263,0.024737,6,5,0,116.021,1.4842,-19.237,-0.721622
2,0,0,22,1,3888,402,2,3,RT,Arg.002,Treat(Arg.002)Post,296.666,3.334,300,0.989,0.011,4,3,0,270.044,1.111333,-23.324,-0.874934
2,0,0,22,1,3889,403,3,1,RT,Arg.002,Treat(Arg.002)Pre,223.173,76.828,300.001,0.744,0.256,40,39,0,2,1.969949,NA,NA
2,0,0,22,1,3890,403,3,2,RT,Arg.002,Treat(Arg.002)Stim,219.374,80.626,300,0.731247,0.268753,33,32,0,14.261,2.519563,3.798,0.049435
2,0,0,22,1,3891,403,3,3,RT,Arg.002,Treat(Arg.002)Post,224.79,75.211,300.001,0.749,0.251,34,33,0,19.08,2.279121,-1.617,-0.021047
2,0,0,22,1,3892,404,4,1,RT,Arg.002,Treat(Arg.002)Pre,272.127,27.874,300.001,0.907,0.093,15,14,0,33.081,1.991,NA,NA
2,0,0,22,1,3893,404,4,2,RT,Arg.002,Treat(Arg.002)Stim,293.861,6.14,300.001,0.979533,0.020467,5,4,0,5.621,1.535,-21.734,-0.779723
2,0,0,22,1,3894,404,4,3,RT,Arg.002,Treat(Arg.002)Post,298.205,1.795,300,0.994,0.006,3,2,0,175.964,0.8975,-26.079,-0.935603
2,0,0,22,1,3895,405,5,1,RT,Arg.002,Treat(Arg.002)Pre,291.081,8.92,300.001,0.97,0.03,7,6,0,62.48,1.486667,NA,NA
2,0,0,22,1,3896,405,5,2,RT,Arg.002,Treat(Arg.002)Stim,262.094,37.907,300.001,0.873644,0.126356,19,18,0,89.161,2.105944,28.987,3.249664
