Filter_1,Year,Batch,Number,Individual_Total,Individual_Treat,Phase,Species,Treatment,Treatment_Name,Resting_seconds,Active_seconds,vid_length,Resting_prop,Active_prop,Resting_entries,Active_entries,Resting_first_entry_time,Active_first_entry_time,Active_per_period,Diff_Activity,Change_Activity
2,22,4,1545,435,31,3,BB,Arg.002,Treat(Arg.002)Post,179.096,120.905,300.001,0.597,0.403,23,22,0,39.161,5.495682,-29.682,-0.197109
2,22,4,1546,436,32,1,BB,Arg.002,Treat(Arg.002)Pre,103.953,196.048,300.001,0.347,0.653,16,16,16.381,0,12.253,,
2,22,4,1547,436,32,2,BB,Arg.002,Treat(Arg.002)Stim,126.435,173.565,300,0.42145,0.57855,20,20,0,31.324,8.67825,-22.483,-0.114681
2,22,4,1548,436,32,3,BB,Arg.002,Treat(Arg.002)Post,111.205,188.796,300.001,0.371,0.629,19,20,2.6,0,9.4398,-7.252,-0.036991
2,22,4,1549,437,33,1,BB,Arg.002,Treat(Arg.002)Pre,241.569,58.432,300.001,0.805,0.195,20,19,0,6.141,3.075368,,
2,22,4,1550,437,33,2,BB,Arg.002,Treat(Arg.002)Stim,278.663,21.337,300,0.928877,0.071123,10,9,0,57.481,2.370778,-37.095,-0.63484
2,22,4,1551,437,33,3,BB,Arg.002,Treat(Arg.002)Post,271.842,28.159,300.001,0.906,0.094,10,9,0,52.621,3.128778,-30.273,-0.518089
2,22,4,1552,438,34,1,BB,Arg.002,Treat(Arg.002)Pre,162.259,137.742,300.001,0.541,0.459,34,34,0,2.321,4.051235,,
2,22,4,1553,438,34,2,BB,Arg.002,Treat(Arg.002)Stim,175.834,124.166,300,0.586113,0.413887,36,35,0,32.821,3.5476,-13.576,-0.098561
2,22,4,1554,438,34,3,BB,Arg.002,Treat(Arg.002)Post,173.199,126.802,300.001,0.577,0.423,41,41,0,0.56,3.092732,-10.94,-0.079424
2,22,4,1555,439,35,1,BB,Arg.002,Treat(Arg.002)Pre,195.845,104.156,300.001,0.653,0.347,26,25,0,12.721,4.16624,,
2,22,4,1556,439,35,2,BB,Arg.002,Treat(Arg.002)Stim,293.095,6.905,300,0.976983,0.023017,4,3,0,223.541,2.301667,-97.251,-0.933705
2,22,4,1557,439,35,3,BB,Arg.002,Treat(Arg.002)Post,290.516,9.485,300.001,0.968,0.032,6,5,0,107.94,1.897,-94.671,-0.908935
2,22,4,1558,440,36,1,BB,Arg.002,Treat(Arg.002)Pre,158.453,141.548,300.001,0.528,0.472,47,47,0,0.924,3.01166,,
2,22,4,1559,440,36,2,BB,Arg.002,Treat(Arg.002)Stim,291.042,8.958,300,0.97014,0.02986,5,4,0,267.505,2.2395,-132.59,-0.936714
2,22,4,1560,440,36,3,BB,Arg.002,Treat(Arg.002)Post,186.494,113.507,300.001,0.622,0.378,47,47,1.544,0,2.415043,-28.041,-0.198102
2,22,4,1561,441,37,1,BB,Arg.002,Treat(Arg.002)Pre,291.03,8.971,300.001,0.97,0.03,5,4,0,90.326,2.24275,,
2,22,4,1562,441,37,2,BB,Arg.002,Treat(Arg.002)Stim,261.652,38.348,300,0.872173,0.127827,9,9,5.061,0,4.260889,29.377,3.274663
2,22,4,1563,441,37,3,BB,Arg.002,Treat(Arg.002)Post,261.578,38.423,300.001,0.872,0.128,11,10,0,115.526,3.8423,29.452,3.283023
2,22,4,1564,442,38,1,BB,Arg.002,Treat(Arg.002)Pre,198.149,101.852,300.001,0.66,0.34,14,14,3.88,0,7.275143,,
2,22,4,1565,442,38,2,BB,Arg.002,Treat(Arg.002)Stim,205.033,94.967,300,0.683443,0.316557,13,12,0,90.525,7.913917,-6.885,-0.067598
2,22,4,1566,442,38,3,BB,Arg.002,Treat(Arg.002)Post,129.134,170.867,300.001,0.43,0.57,16,16,8.521,0,10.679187,69.015,0.677601
2,22,4,1567,443,39,1,BB,Arg.002,Treat(Arg.002)Pre,98.734,201.267,300.001,0.329,0.671,30,30,0,2.08,6.7089,,
2,22,4,1568,443,39,2,BB,Arg.002,Treat(Arg.002)Stim,137.706,162.294,300,0.45902,0.54098,24,24,0,20.04,6.76225,-38.973,-0.193638
2,22,4,1569,443,39,3,BB,Arg.002,Treat(Arg.002)Post,147.846,152.155,300.001,0.493,0.507,33,33,0,6.301,4.610758,-49.112,-0.244014
2,22,4,1570,444,40,1,BB,Arg.002,Treat(Arg.002)Pre,217.78,82.221,300.001,0.726,0.274,14,13,0,26.701,6.324692,,
2,22,4,1571,444,40,2,BB,Arg.002,Treat(Arg.002)Stim,217.929,82.071,300,0.72643,0.27357,9,9,0,71.004,9.119,-0.15,-0.001824
2,22,4,1572,444,40,3,BB,Arg.002,Treat(Arg.002)Post,184.279,115.722,300.001,0.614,0.386,19,19,9.265,0,6.090632,33.501,0.407451
2,22,1,1573,445,1,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,166.295,133.706,300.001,0.554,0.446,41,41,4.199,0,3.261122,,
2,22,1,1574,445,1,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,176.508,123.493,300.001,0.588358,0.411642,29,28,0,32.582,4.410464,-10.213,-0.076384
2,22,1,1575,445,1,3,BB,ArgTric,Treat(ArgTric.02.024)Post,203.668,96.333,300.001,0.679,0.321,20,19,0,16.501,5.070158,-37.373,-0.279516
2,22,1,1576,446,2,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,209.58,90.421,300.001,0.699,0.301,30,29,0,4.041,3.117966,,
2,22,1,1577,446,2,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,200.472,99.529,300.001,0.668238,0.331762,39,39,0,6.46,2.552026,9.108,0.100729
2,22,1,1578,446,2,3,BB,ArgTric,Treat(ArgTric.02.024)Post,191.72,108.281,300.001,0.639,0.361,40,40,3.88,0,2.707025,17.86,0.19752
2,22,1,1579,447,3,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,212.148,87.853,300.001,0.707,0.293,36,35,0,7.899,2.510086,,
2,22,1,1580,447,3,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,204.306,95.695,300.001,0.681018,0.318982,34,33,0,18.681,2.899848,7.842,0.089263
2,22,1,1581,447,3,3,BB,ArgTric,Treat(ArgTric.02.024)Post,237.469,62.532,300.001,0.792,0.208,19,19,0,18.381,3.291158,-25.321,-0.28822
2,22,1,1582,448,4,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,209.135,90.866,300.001,0.697,0.303,34,33,0,5.66,2.753515,,
2,22,1,1583,448,4,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,200.954,99.047,300.001,0.669844,0.330156,28,27,0,4.401,3.668407,8.181,0.090034
2,22,1,1584,448,4,3,BB,ArgTric,Treat(ArgTric.02.024)Post,239.386,60.615,300.001,0.798,0.202,14,14,0,11.164,4.329643,-30.251,-0.332919
2,22,1,1585,449,5,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,198.12,101.881,300.001,0.66,0.34,42,41,0,5.36,2.484902,,
2,22,1,1586,449,5,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,188.592,111.409,300.001,0.628638,0.371362,43,43,0,15.241,2.590907,9.528,0.093521
2,22,1,1587,449,5,3,BB,ArgTric,Treat(ArgTric.02.024)Post,214.875,85.126,300.001,0.716,0.284,26,26,0,3.902,3.274077,-16.755,-0.164457
2,22,1,1588,450,6,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,242.704,57.297,300.001,0.809,0.191,23,22,0,10.44,2.604409,,
2,22,1,1589,450,6,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,250.286,49.715,300.001,0.834284,0.165716,16,15,0,2.501,3.314333,-7.582,-0.132328
2,22,1,1590,450,6,3,BB,ArgTric,Treat(ArgTric.02.024)Post,260.534,39.467,300.001,0.868,0.132,11,10,0,6.3,3.9467,-17.83,-0.311186
2,22,1,1591,451,7,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,210.073,89.928,300.001,0.7,0.3,46,45,0,6.321,1.9984,,
2,22,1,1592,451,7,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,189.762,110.239,300.001,0.632538,0.367462,49,49,0.966,0,2.249776,20.311,0.225858
2,22,1,1593,451,7,3,BB,ArgTric,Treat(ArgTric.02.024)Post,240.129,59.872,300.001,0.8,0.2,24,23,0,2.762,2.60313,-30.056,-0.334223
2,22,1,1594,452,8,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,214.268,85.733,300.001,0.714,0.286,34,33,0,3.441,2.59797,,
2,22,1,1595,452,8,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,207.744,92.257,300.001,0.692478,0.307522,32,32,2.399,0,2.883031,6.524,0.076097
2,22,1,1596,452,8,3,BB,ArgTric,Treat(ArgTric.02.024)Post,232.051,67.95,300.001,0.774,0.226,28,27,0,16.12,2.516667,-17.783,-0.207423
2,22,1,1597,453,9,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,229.101,70.9,300.001,0.764,0.236,41,40,0,28.06,1.7725,,
2,22,1,1598,453,9,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,218.6,81.401,300.001,0.728664,0.271336,39,38,0,5.34,2.142132,10.501,0.14811
2,22,1,1599,453,9,3,BB,ArgTric,Treat(ArgTric.02.024)Post,254.823,38.298,293.121,0.869,0.131,12,12,7.9,6.88,3.1915,-32.602,-0.459831
2,22,1,1600,454,10,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,260.064,39.937,300.001,0.867,0.133,22,21,0,16.72,1.901762,,
2,22,1,1601,454,10,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,259.271,40.73,300.001,0.864234,0.135766,23,22,0,6.683,1.851364,0.793,0.019856
2,22,1,1602,454,10,3,BB,ArgTric,Treat(ArgTric.02.024)Post,277.734,22.267,300.001,0.926,0.074,12,11,0,30.321,2.024273,-17.67,-0.442447
2,22,2,1603,455,11,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,184.698,115.303,300.001,0.616,0.384,20,19,0,39.24,6.068579,,
2,22,2,1604,455,11,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,204.784,95.217,300.001,0.682611,0.317389,9,8,0,34.979,11.902125,-20.086,-0.174202
2,22,2,1605,455,11,3,BB,ArgTric,Treat(ArgTric.02.024)Post,241.142,58.859,300.001,0.804,0.196,6,7,10.741,0,8.408429,-56.444,-0.489528
2,22,2,1606,456,12,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,254.167,45.834,300.001,0.847,0.153,7,6,0,85.9,7.639,,
2,22,2,1607,456,12,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,242.127,57.874,300.001,0.807087,0.192913,12,12,0,17.883,4.822833,12.04,0.262687
2,22,2,1608,456,12,3,BB,ArgTric,Treat(ArgTric.02.024)Post,281.556,18.445,300.001,0.939,0.061,10,9,0,46.662,2.049444,-27.389,-0.597569
2,22,2,1609,457,13,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,186.337,113.664,300.001,0.621,0.379,37,37,3.28,0,3.072,,
2,22,2,1610,457,13,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,172.187,127.814,300.001,0.573955,0.426045,24,24,0,8.1,5.325583,14.15,0.12449
2,22,2,1611,457,13,3,BB,ArgTric,Treat(ArgTric.02.024)Post,218.255,81.746,300.001,0.728,0.272,18,17,0,5.404,4.808588,-31.918,-0.28081
2,22,2,1612,458,14,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,272.139,27.862,300.001,0.907,0.093,9,8,0,28.32,3.48275,,
2,22,2,1613,458,14,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,272.376,27.625,300.001,0.907917,0.092083,10,9,0,56.739,3.069444,-0.237,-0.008506
2,22,2,1614,458,14,3,BB,ArgTric,Treat(ArgTric.02.024)Post,287.746,12.255,300.001,0.959,0.041,7,6,0,113.741,2.0425,-15.607,-0.560154
2,22,2,1615,459,15,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,240.657,59.344,300.001,0.802,0.198,18,17,0,17.52,3.490824,,
2,22,2,1616,459,15,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,256.964,43.037,300.001,0.856544,0.143456,9,8,0,47.984,5.379625,-16.307,-0.274788
2,22,2,1617,459,15,3,BB,ArgTric,Treat(ArgTric.02.024)Post,260.326,39.675,300.001,0.868,0.132,7,6,0,54.119,6.6125,-19.669,-0.33144
2,22,2,1618,460,16,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,280.559,19.442,300.001,0.935,0.065,7,6,0,62.22,3.240333,,
2,22,2,1619,460,16,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,276.691,23.31,300.001,0.9223,0.0777,6,5,0,52.464,4.662,3.868,0.198951
2,22,2,1620,460,16,3,BB,ArgTric,Treat(ArgTric.02.024)Post,284.096,15.905,300.001,0.947,0.053,4,3,0,187.001,5.301667,-3.537,-0.181926
2,22,2,1621,461,17,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,126.964,173.037,300.001,0.423,0.577,24,24,12.166,0,7.209875,,
2,22,2,1622,461,17,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,133.961,166.04,300.001,0.446535,0.553465,14,13,0,0.799,12.772308,-6.997,-0.040436
2,22,2,1623,461,17,3,BB,ArgTric,Treat(ArgTric.02.024)Post,208.458,91.543,300.001,0.695,0.305,8,7,0,11.401,13.077571,-81.494,-0.470963
2,22,2,1624,462,18,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,170.679,129.322,300.001,0.569,0.431,37,38,1.74,0,3.403211,,
2,22,2,1625,462,18,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,223.753,76.248,300.001,0.745841,0.254159,16,15,0,60.981,5.0832,-53.074,-0.410402
2,22,2,1626,462,18,3,BB,ArgTric,Treat(ArgTric.02.024)Post,231.202,68.799,300.001,0.771,0.229,7,6,0,24.646,11.4665,-60.523,-0.468002
2,22,2,1627,463,19,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,158.767,141.234,300.001,0.529,0.471,38,38,0,10.901,3.716684,,
2,22,2,1628,463,19,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,215.118,84.883,300.001,0.717058,0.282942,12,12,2.919,0,7.073583,-56.351,-0.39899
2,22,2,1629,463,19,3,BB,ArgTric,Treat(ArgTric.02.024)Post,241.437,58.564,300.001,0.805,0.195,3,3,13.745,0,19.521333,-82.67,-0.585341
2,22,2,1630,464,20,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,222.414,77.587,300.001,0.741,0.259,16,16,0,22.261,4.849188,,
2,22,2,1631,464,20,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,244.477,55.524,300.001,0.814921,0.185079,14,13,0,41.101,4.271077,-22.063,-0.284365
2,22,2,1632,464,20,3,BB,ArgTric,Treat(ArgTric.02.024)Post,256.14,43.861,300.001,0.854,0.146,3,3,12.361,0,14.620333,-33.726,-0.434686
2,22,3,1633,465,21,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,168.058,131.943,300.001,0.56,0.44,18,19,3.525,0,6.944368,,
2,22,3,1634,465,21,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,215.066,84.934,300,0.716887,0.283113,16,15,0,50.3,5.662267,-47.009,-0.356283
2,22,3,1635,465,21,3,BB,ArgTric,Treat(ArgTric.02.024)Post,243.295,56.706,300.001,0.811,0.189,8,8,11.341,0,7.08825,-75.237,-0.570224
2,22,3,1636,466,22,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,93.215,206.786,300.001,0.311,0.689,13,13,0,4.421,15.906615,,
2,22,3,1637,466,22,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,216.51,83.491,300.001,0.721698,0.278302,10,9,0,81.12,9.276778,-123.295,-0.596244
2,22,3,1638,466,22,3,BB,ArgTric,Treat(ArgTric.02.024)Post,249.682,50.319,300.001,0.832,0.168,3,3,16.781,0,16.773,-156.467,-0.756661
2,22,3,1639,467,23,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,210.073,89.928,300.001,0.7,0.3,37,37,0,11.142,2.430486,,
2,22,3,1640,467,23,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,240.298,59.702,300,0.800993,0.199007,24,23,0,72.2,2.595739,-30.226,-0.336113
2,22,3,1641,467,23,3,BB,ArgTric,Treat(ArgTric.02.024)Post,274.121,25.88,300.001,0.914,0.086,9,8,0,13.02,3.235,-64.048,-0.712214
2,22,3,1642,468,24,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,118.635,181.365,300,0.395,0.605,24,25,6.6,0,7.2546,,
2,22,3,1643,468,24,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,189.939,110.061,300,0.63313,0.36687,14,13,0,1.64,8.466231,-71.304,-0.393152
2,22,3,1644,468,24,3,BB,ArgTric,Treat(ArgTric.02.024)Post,219.656,80.345,300.001,0.732,0.268,11,11,0,28.96,7.304091,-101.02,-0.556998
2,22,3,1645,469,25,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,146.267,153.734,300.001,0.488,0.512,14,14,6.921,0,10.981,,
2,22,3,1646,469,25,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,225.745,74.255,300,0.752483,0.247517,15,14,0,63.644,5.303929,-79.479,-0.51699
2,22,3,1647,469,25,3,BB,ArgTric,Treat(ArgTric.02.024)Post,246.431,53.57,300.001,0.821,0.179,9,8,0,2.204,6.69625,-100.164,-0.651541
2,22,3,1648,470,26,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,130.265,169.736,300.001,0.434,0.566,27,27,7.664,0,6.286519,,
2,22,3,1649,470,26,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,208.629,91.372,300.001,0.695428,0.304572,17,16,0,17.221,5.71075,-78.364,-0.461682
2,22,3,1650,470,26,3,BB,ArgTric,Treat(ArgTric.02.024)Post,251.323,48.678,300.001,0.838,0.162,11,10,0,50.741,4.8678,-121.058,-0.713213
2,22,3,1651,471,27,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,186.482,113.519,300.001,0.622,0.378,13,13,15.121,0,8.732231,,
2,22,3,1652,471,27,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,247.728,52.272,300,0.82576,0.17424,10,9,0,21.46,5.808,-61.247,-0.539531
2,22,3,1653,471,27,3,BB,ArgTric,Treat(ArgTric.02.024)Post,275.437,24.564,300.001,0.918,0.082,9,8,0,33.401,3.0705,-88.955,-0.783613
2,22,3,1654,472,28,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,164.566,135.435,300.001,0.549,0.451,20,19,0,9.04,7.128158,,
2,22,3,1655,472,28,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,201.662,98.338,300,0.672207,0.327793,8,7,0,22.261,14.048286,-37.097,-0.27391
2,22,3,1656,472,28,3,BB,ArgTric,Treat(ArgTric.02.024)Post,258.26,41.741,300.001,0.861,0.139,5,4,0,25.542,10.43525,-93.694,-0.6918
2,22,3,1657,473,29,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,201.618,98.383,300.001,0.672,0.328,21,20,0,10.04,4.91915,,
2,22,3,1658,473,29,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,215.12,84.881,300.001,0.717064,0.282936,17,16,0,23.421,5.305063,-13.502,-0.137239
2,22,3,1659,473,29,3,BB,ArgTric,Treat(ArgTric.02.024)Post,221.914,78.087,300.001,0.74,0.26,9,8,0,39.2,9.760875,-20.296,-0.206296
2,22,3,1660,474,30,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,227.035,72.966,300.001,0.757,0.243,33,32,0,40.283,2.280187,,
2,22,3,1661,474,30,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,213.766,86.234,300,0.712553,0.287447,25,24,0,17.62,3.593083,13.268,0.181838
2,22,3,1662,474,30,3,BB,ArgTric,Treat(ArgTric.02.024)Post,257.898,42.103,300.001,0.86,0.14,15,14,0,34.481,3.007357,-30.863,-0.422978
2,22,4,1663,475,31,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,187.521,112.48,300.001,0.625,0.375,10,9,0,28.785,12.497778,,
2,22,4,1664,475,31,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,240.069,59.932,300.001,0.800227,0.199773,11,10,0,119.719,5.9932,-52.548,-0.467176
2,22,4,1665,475,31,3,BB,ArgTric,Treat(ArgTric.02.024)Post,243.588,56.413,300.001,0.812,0.188,8,7,0,3.281,8.059,-56.067,-0.498462
2,22,4,1666,476,32,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,159.311,140.69,300.001,0.531,0.469,19,18,0,2.381,7.816111,,
2,22,4,1667,476,32,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,219.727,80.274,300.001,0.732421,0.267579,5,4,0,31.76,20.0685,-60.416,-0.429426
2,22,4,1668,476,32,3,BB,ArgTric,Treat(ArgTric.02.024)Post,285.597,14.404,300.001,0.952,0.048,2,2,5.704,0,7.202,-126.286,-0.897619
2,22,4,1669,477,33,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,179.111,120.89,300.001,0.597,0.403,13,12,0,9.287,10.074167,,
2,22,4,1670,477,33,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,188.533,111.468,300.001,0.628441,0.371559,14,13,0,10.361,8.574462,-9.422,-0.077939
2,22,4,1671,477,33,3,BB,ArgTric,Treat(ArgTric.02.024)Post,259.243,40.758,300.001,0.864,0.136,15,14,0,67.142,2.911286,-80.132,-0.662851
2,22,4,1672,478,34,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,192.774,107.227,300.001,0.643,0.357,11,10,0,29.84,10.7227,,
2,22,4,1673,478,34,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,273.1,26.901,300.001,0.91033,0.08967,7,6,0,164.06,4.4835,-80.326,-0.749121
2,22,4,1674,478,34,3,BB,ArgTric,Treat(ArgTric.02.024)Post,282.12,17.881,300.001,0.94,0.06,5,4,0,29.6,4.47025,-89.346,-0.833242
2,22,4,1675,479,35,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,127.999,172.002,300.001,0.427,0.573,21,20,0,7.644,8.6001,,
2,22,4,1676,479,35,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,158.932,141.069,300.001,0.529772,0.470228,14,14,0,3.36,10.076357,-30.933,-0.179841
2,22,4,1677,479,35,3,BB,ArgTric,Treat(ArgTric.02.024)Post,211.623,88.378,300.001,0.705,0.295,10,9,0,15.666,9.819778,-83.624,-0.48618
2,22,4,1678,480,36,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,285.123,14.877,300,0.95,0.05,3,2,0,181.961,7.4385,,
2,22,4,1679,480,36,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,271.32,28.681,300.001,0.904397,0.095603,4,3,0,85.041,9.560333,13.804,0.927875
2,22,4,1680,480,36,3,BB,ArgTric,Treat(ArgTric.02.024)Post,298.478,1.523,300.001,0.995,0.005,3,2,0,1.741,0.7615,-13.354,-0.897627
2,22,4,1681,481,37,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,201.869,98.132,300.001,0.673,0.327,29,29,1.781,0,3.383862,,
2,22,4,1682,481,37,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,235.297,64.704,300.001,0.784321,0.215679,21,20,0,117.36,3.2352,-33.428,-0.340643
2,22,4,1683,481,37,3,BB,ArgTric,Treat(ArgTric.02.024)Post,225.688,74.313,300.001,0.752,0.248,9,9,0.991,0,8.257,-23.819,-0.242724
2,22,4,1684,482,38,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,146.281,153.72,300.001,0.488,0.512,11,11,0,19.804,13.974545,,
2,22,4,1685,482,38,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,181.744,118.257,300.001,0.605811,0.394189,11,10,0,47.24,11.8257,-35.463,-0.230699
2,22,4,1686,482,38,3,BB,ArgTric,Treat(ArgTric.02.024)Post,228.488,71.513,300.001,0.762,0.238,11,11,14.261,0,6.501182,-82.207,-0.534784
2,22,4,1687,483,39,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,249.506,50.495,300.001,0.832,0.168,18,17,0,17.801,2.970294,,
2,22,4,1688,483,39,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,251.592,48.409,300.001,0.838637,0.161363,16,15,0,0.98,3.227267,-2.086,-0.041311
2,22,4,1689,483,39,3,BB,ArgTric,Treat(ArgTric.02.024)Post,270.586,29.415,300.001,0.902,0.098,12,11,0,5.92,2.674091,-21.08,-0.417467
2,22,4,1690,484,40,1,BB,ArgTric,Treat(ArgTric.02.024)Pre,191.386,108.615,300.001,0.638,0.362,15,14,0,28.26,7.758214,,
2,22,4,1691,484,40,2,BB,ArgTric,Treat(ArgTric.02.024)Stim,208.866,91.135,300.001,0.696218,0.303782,19,18,0,38.141,5.063056,-17.48,-0.160935
2,22,4,1692,484,40,3,BB,ArgTric,Treat(ArgTric.02.024)Post,286.689,13.312,300.001,0.956,0.044,5,4,0,95.481,3.328,-95.303,-0.877439
2,22,1,1693,485,1,1,BB,Tric.002,Treat(Tricain.0024)Pre,254.952,45.049,300.001,0.85,0.15,18,17,0,14.14,2.649941,,
2,22,1,1694,485,1,2,BB,Tric.002,Treat(Tricain.0024)Stim,278.27,21.731,300.001,0.927564,0.072436,9,8,0,34.524,2.716375,-23.318,-0.517614
2,22,1,1695,485,1,3,BB,Tric.002,Treat(Tricain.0024)Post,255.845,44.156,300.001,0.853,0.147,15,15,0,37.361,2.943733,-0.893,-0.019823
2,22,1,1696,486,2,1,BB,Tric.002,Treat(Tricain.0024)Pre,259.582,40.419,300.001,0.865,0.135,15,14,0,0.999,2.887071,,
2,22,1,1697,486,2,2,BB,Tric.002,Treat(Tricain.0024)Stim,295.9,4.1,300,0.986333,0.013667,2,1,0,169.76,4.1,-36.319,-0.898563
2,22,1,1698,486,2,3,BB,Tric.002,Treat(Tricain.0024)Post,295.397,4.604,300.001,0.985,0.015,5,4,0,80.501,1.151,-35.815,-0.886093
2,22,1,1699,487,3,1,BB,Tric.002,Treat(Tricain.0024)Pre,269.484,30.517,300.001,0.898,0.102,10,10,0,52.9,3.0517,,
2,22,1,1700,487,3,2,BB,Tric.002,Treat(Tricain.0024)Stim,264.698,35.302,300,0.882327,0.117673,13,12,0,56.07,2.941833,4.785,0.156798
2,22,1,1701,487,3,3,BB,Tric.002,Treat(Tricain.0024)Post,271.83,28.171,300.001,0.906,0.094,11,10,0,37.98,2.8171,-2.346,-0.076875
2,22,1,1702,488,4,1,BB,Tric.002,Treat(Tricain.0024)Pre,272.084,27.917,300.001,0.907,0.093,10,10,0,5.82,2.7917,,
2,22,1,1703,488,4,2,BB,Tric.002,Treat(Tricain.0024)Stim,291.818,8.183,300.001,0.972723,0.027277,5,4,0,20.486,2.04575,-19.734,-0.706881
2,22,1,1704,488,4,3,BB,Tric.002,Treat(Tricain.0024)Post,263.607,36.394,300.001,0.879,0.121,13,12,0,20.221,3.032833,8.477,0.30365
2,22,1,1705,489,5,1,BB,Tric.002,Treat(Tricain.0024)Pre,267.484,32.517,300.001,0.892,0.108,4,3,0,17.968,10.839,,
2,22,1,1706,489,5,2,BB,Tric.002,Treat(Tricain.0024)Stim,253.063,46.937,300,0.843543,0.156457,10,10,0,87.26,4.6937,14.42,0.44346
2,22,1,1707,489,5,3,BB,Tric.002,Treat(Tricain.0024)Post,248.634,51.367,300.001,0.829,0.171,7,6,0,13.425,8.561167,18.85,0.579697
2,22,1,1708,490,6,1,BB,Tric.002,Treat(Tricain.0024)Pre,247.272,52.727,299.999,0.824,0.176,15,14,0,29.34,3.766214,,
2,22,1,1709,490,6,2,BB,Tric.002,Treat(Tricain.0024)Stim,268.001,31.999,300,0.893337,0.106663,11,10,0,55.78,3.1999,-20.728,-0.393119
